,created_at,text,screen_name,followers,friends,rt,fav,0,0,0,0,0
121,Mon Jun 12 12:05:18 +0000 2017," '""RT @ToryFibs: Theresa May in reappointing Jeremy Hunt Health Secretary has sent a clear signal to NHS Patients &amp; Staff. She refuses to list…""'", 'alisonwebster7',793,894,0,0,1,0,0,24,None
122,Mon Jun 12 12:05:18 +0000 2017," '""RT @AaronBastani: Owen is a class act for not naming names at end here. https://t.co/QkBGBjzCtI""'", 'cookielicker12',185,705,0,0,2,0,0,15,0
123,Mon Jun 12 12:05:18 +0000 2017," '""RT @Furmadamadam: A giant effigy of a Union Jack clad Theresa May fliping the V-sign @ Europe was erected on the white cliffs of Dove… ""'", 'Sparkwade',298,142,0,0,0,0,0,26,right
124,Mon Jun 12 12:05:18 +0000 2017," '""The Book of Jeremy Corbyn https://t.co/ms6Nxdu5GV via @newyorker""'", 'fitba11',31,57,0,0,1,0,0,8,left
125,Mon Jun 12 12:05:18 +0000 2017," '""EMEP (Labour Party) Adana City Organization: Shut down (religious) community dormitories immediat… https://t.co/WLPdZl9otC via @YersizSeyler""'", 'YersizSeyler',688,644,0,0,1,0,0,15,0
126,Mon Jun 12 12:05:18 +0000 2017," '""Jane Merrick is clearly incapable of empathy towards anything other than a Tory. https://t.co/lINok2yB8j""'", 'platernian',66,194,0,0,2,0,0,14,0
127,Mon Jun 12 12:05:18 +0000 2017," '""@55krissi55 @skwawkbox @georgegalloway is 100% Labour @IainMcNicol is just a waist of space the party needs to act and get rid of him now""'", 'josie1964',2118,2072,0,0,0,0,0,24,left
128,Mon Jun 12 12:05:18 +0000 2017," '""RT @gatewaypundit: Hypocrite Jeremy Corbyn says he Welcomes the Cancellation of President Trumps Visit to UK https://t.co/DC5Vf0HZVe""'", 'IsraelMatzav',10560,210,0,0,1,0,0,17,left
129,Mon Jun 12 12:05:18 +0000 2017," '""@woodywildman @Conservatives Theresa May is Prime Minister https://t.co/Hlxca3xVfq""'", 'MBabalon',14,98,0,0,1,0,0,8,right
130,Mon Jun 12 12:05:19 +0000 2017," '""RT @wallaceme: Isnt history awkward https://t.co/m0hoF1wtM4""'", 'ShurelyNot',527,818,0,0,1,0,0,6,0
131,Mon Jun 12 12:05:18 +0000 2017," '""RT @DavidJo52951945: Jeremy Corbyns election result was a terrible result for Labour.Fewer seats than Kinnock 1992 &amp; Callaghan 1979 &amp; j… ""'", 'MJBr00ks58',342,660,0,0,1,0,0,22,left
132,Mon Jun 12 12:05:19 +0000 2017," '""RT @acgrayling: FPTP is profoundly undemocratic. Tories &amp; Labour are in a self-serving conspiracy about it because it benefits only… ""'", 'Sukraine',891,1111,0,0,1,0,0,21,None
133,Mon Jun 12 12:05:19 +0000 2017," '""RT @EllenRenton: What do you think is main reason for the loss of 21 SNP seats in #GE2017 #DUPdeal #mondaymotivation - please RT as widely…""'", 'Shoolyboo',1747,1200,0,0,0,0,0,25,0
134,Mon Jun 12 12:05:19 +0000 2017," '""RT @UKIPNFKN: No 10 refuses to confirm Queens speech will go ahead next Monday via guardian\n#GE2017 #ToriesOut #DUP\nhttps://t.co/Fj8IOvVuWL""'", 'SheronWilkie',1318,2841,0,0,1,0,0,18,0
135,Mon Jun 12 12:05:19 +0000 2017," '""RT @paulwaugh: Remember Mays Coalition of chaos attack on Labour? Now Queens Speech/Brexit talks delayed as DUP deal unresolved https:/…""'", 's9tmt',3916,826,0,0,0,0,0,20,0
136,Mon Jun 12 12:05:19 +0000 2017," '""Have to say Lord Buckethead on Last Week Tonight with John Oliver is best thing about #GE2017 (youll need a VPN) https://t.co/6hEJ6Qu7nv""'", 'andrewspoooner',13585,14559,0,0,1,0,0,22,0
137,Mon Jun 12 12:05:19 +0000 2017," '""@GlindonMary @Guyverpop What about concerns over the Good Friday agreement? Will Labour make a formal protest?""'", 'wallsend4labour',56,32,0,0,0,0,0,16,left
138,Mon Jun 12 12:05:19 +0000 2017," '""RT @Independent: Ruth Davidson to attend Theresa Mays first cabinet meeting https://t.co/rXQ0C4xlIA https://t.co/mhgyp7FcuQ""'", 'SamWitts2',2847,1830,0,0,2,0,0,13,right
139,Mon Jun 12 12:05:20 +0000 2017," '""Corbyn stands on the threshold of Downing Street after changing politics forever https://t.co/Nv6s4fCQU0""'", 'maurawilson63',263,194,0,0,1,0,0,13,0
140,Mon Jun 12 12:05:20 +0000 2017," '""RT @AndrewSparrow: No 10 hints Queens speech will be delayed - https://t.co/WfIiTjyLxl""'", 'M_Noman_D',149,102,0,0,1,0,0,12,0
141,Mon Jun 12 12:05:20 +0000 2017," '""RT @hterrie53: @saralread @Shambles151 Funny how magical money tree was found to spend over a million on negative advertising towards Lab…""'", 'Nicolascotland',193,1289,0,0,0,0,0,21,0
142,Mon Jun 12 12:05:20 +0000 2017," '""RT @EdwardTHardy: Michael Gove is the new Secretary of State for the Environment. He is now in charge of all of the wheat fields Theresa Ma…""'", 'Ailbhe1996',243,532,0,0,1,0,0,26,right
143,Mon Jun 12 12:05:20 +0000 2017," '""Tories considering reanimating Thatcher to prop up the Government \n\n#Election2017""'", 'ThreePeaceSweet',409,1452,0,0,0,0,0,10,0
144,Mon Jun 12 12:05:21 +0000 2017," '""RT @jonsnowC4: Here we go..for those too young to remember. Portadown has been the scene of some very nasty stuff down the years. https://t…""'", 'MnDlover',1226,2336,0,0,4,0,0,24,0
145,Mon Jun 12 12:05:21 +0000 2017," '""RT @MayaGoodfellow: Cooper says since the leadership election last year ALL Labour MPs got behind Corbyn. Im afraid thats simply not true…""'", 'Phil_O_Keefe',1777,3016,0,0,1,0,0,22,left
146,Mon Jun 12 12:05:21 +0000 2017," '""RT @davidallengreen: My thread on Theresa May being the Brexiteers biggest problem all along. https://t.co/j8AJN7IOkj""'", 'jennifermor',2516,1815,0,0,2,0,0,15,right
147,Mon Jun 12 12:05:21 +0000 2017," '""RT @JonAshworth: Theresa Mays weak and unstable government forced to delay Queens Speech. What a shambles  https://t.co/1K7vBS48zr""'", 'Joupnorth',584,475,0,0,2,0,0,17,right
148,Mon Jun 12 12:05:21 +0000 2017," '""@thomasogara15 Its hard labour""'", 'whispersintime',137,78,0,0,0,0,0,4,0
149,Mon Jun 12 12:05:21 +0000 2017," '""RT @goruinsa3: @Gurmeetramrahim #WorldDayAgainstChildLabour Child labour hinders children from blossoming &amp; kill their aspirations… ""'", 'Niketa59376108',34,10,0,0,0,0,0,15,0
150,Mon Jun 12 12:05:22 +0000 2017," '""RT @TheEconomist: Theresa May’s failed gamble\nhttps://t.co/UosYcf55EW""'", 'tirogloso2',95,119,0,0,1,0,0,6,right
151,Mon Jun 12 12:05:22 +0000 2017," '""RT @davidallengreen: My thread on Theresa May being the Brexiteers biggest problem all along. https://t.co/j8AJN7IOkj""'", 'Vague_Biscuit',220,567,0,0,2,0,0,15,right
152,Mon Jun 12 12:05:22 +0000 2017," '""RT @zach2302: Imagine having Jeremy Corbyn as ur dad itd be mad tbh he wouldnt tell you to clean ya room hed INSPIRE you to clean it""'", 'Josh9510',3211,970,0,0,0,0,0,27,left
153,Mon Jun 12 12:05:23 +0000 2017," '""RT @UnityMarchUK: @georgegalloway a must read ❤️ https://t.co/jgGxQLD0Fi""'", 'UmerSadozai',302,449,0,0,1,0,0,8,0
154,Mon Jun 12 12:05:23 +0000 2017," '""RT @kmqkatie: Well you did tweet this @theresa_may so maybe youd better stick to your guns ?  Or was it another lie… ""'", 'FlorHiddles',276,158,0,0,0,0,0,23,0
155,Mon Jun 12 12:05:23 +0000 2017," '""RT @PolhomeEditor: Gerry Adams: We believe that any deal between the DUP and the English Tories will not be good for here.""'", 'DunningMarion',87,174,0,0,1,0,0,22,right
156,Mon Jun 12 12:05:23 +0000 2017," '""RT @dallo100: Jeremy Corbyn negotiated with Sinn Fein (Political arm of IRA) for PEACE. May negotiated with the DUP (Political arm of UVF/U…""'", 'deathtomisery',794,1042,0,0,1,0,0,23,None
157,Mon Jun 12 12:05:23 +0000 2017," '""@alexmassie Would be interesting to see how many Tories who voted Labour in 2015 now returned to their usual home...""'", 'jruddy99',1811,893,0,0,3,0,0,20,None
158,Mon Jun 12 12:05:23 +0000 2017," '""Is the Tory Party intentionally gambling with Northern Ireland peace process by getting in bed with DUP? Listen.... https://t.co/lQUV9GV0bM""'", 'wangusim',877,4997,0,0,5,0,0,19,right
159,Mon Jun 12 12:05:23 +0000 2017," '""RT @drjanaway: People worry that my stance on tory NHS threatens my job as a doctor. I care more about my patients than that.  No NHS means…""'", 'sparky100',448,566,0,0,2,0,0,27,0
160,Mon Jun 12 12:05:23 +0000 2017," '""RT @JonnElledge: Oh to be in the room when the Tories ask 10 DUP MPs to support a plan which would cost three of them their jobs. https://t…""'", 'karlusss',1457,748,0,0,1,0,0,28,right
161,Mon Jun 12 12:05:23 +0000 2017," '""RT @chunkymark: Theresa Mays Tories\nNO Manifesto \nNO Mandate \nNO Majority https://t.co/cDWGtt4LKi""'", 'Nickyhan1',33,428,0,0,1,0,0,11,right
162,Mon Jun 12 12:05:23 +0000 2017," '""Briefing against your party when theres a call for unity really is a deperation move #labour https://t.co/mjiVi9pGGU""'", 'Warrs_',1189,1006,0,0,1,0,0,17,0
163,Mon Jun 12 12:05:24 +0000 2017," '""@CaesarSextus @Stop_The_EU Then we need to stick to the Tory leave plan. The alternative will not be acceptable to British people.""'", 'Mariebe10098426',1423,2846,0,0,2,0,0,21,right
164,Mon Jun 12 12:05:24 +0000 2017," '""RT @derasachasauda: #WorldDayAgainstChildLabour Child labour hinders children from blossoming &amp; kill their aspirations to do something… ""'", 'Jaspreet8437',121,4,0,0,0,0,0,17,0
165,Mon Jun 12 12:05:24 +0000 2017," '""RT @Hepworthclare: Queens Speech *postponed*\nTory Manifesto *shredded*\nNobody has CLUE about what is going on !\nBut HEY - DUP will bail yo…""'", 'john_corall',93,122,0,0,0,0,1,21,0
166,Mon Jun 12 12:05:24 +0000 2017," '""RT @TheProgAlliance: A snap election called by a Tory PM in 1974. Tried to negotiate with NI MPs. It collapsed 🤔 https://t.co/yR0j9N6z9w ht…""'", 'peterjmurray',560,177,0,0,3,0,0,23,right
167,Mon Jun 12 12:05:24 +0000 2017," '""RT @tom_watson: We will be pressing Theresa May until she gives answers. https://t.co/8M0gX0RUnr""'", 'mr_ceebs',1353,2264,0,0,2,0,0,13,right
168,Mon Jun 12 12:05:24 +0000 2017," '""RT @Independent: Populism is no longer a dirty word - and its thanks to Jeremy Corbyn https://t.co/V8TkeYGOxd https://t.co/FiwTUpXxrc""'", 'BarbeeParty97',67,3378,0,0,2,0,0,18,left
169,Mon Jun 12 12:05:24 +0000 2017," '""RT @JamieMeWrites: If Theresa May cant make the Queens Speech I know a guy wholl step in short notice. https://t.co/gdHYzKXJID""'", 'laffterman',49,68,0,0,2,0,0,20,right
170,Mon Jun 12 12:05:25 +0000 2017," '""HOW can UK negotiate BETTER trade DEALS than EU27 while SIZE MATTERS more than all! #Brexit #stopbrexit  #GE2017… https://t.co/eIk3I0T83k""'", 'weloveeconomics',761,291,0,0,1,0,1,19,0
171,Mon Jun 12 12:05:24 +0000 2017," '""GBP reaction after UK Election (GE2017) https://t.co/xpnW3m44A0 #markets https://t.co/e9SzWgmFCl""'", 'ResearchPool',6365,4569,0,0,2,0,0,9,0
172,Mon Jun 12 12:05:25 +0000 2017," '""RT @KeeleyMP: Under weak &amp; unstable Tories we have chronic shortage of nurses &amp; now applications from EU nurses fall by 96% https://t.co/jN…""'", 'JanHunt78561126',281,59,0,0,1,0,0,23,right
173,Mon Jun 12 12:05:25 +0000 2017," '""Perhaps you should have read Labours manifesto before voting fof them then?? https://t.co/MEqWK6WfmB""'", 'whipitup69',2279,720,0,0,1,0,0,13,0
174,Mon Jun 12 12:05:25 +0000 2017," '""Former Obama Deputy Chief of Staff and UK Conservative Party hired gun Jim Messina hasnt tweeted since the Tories… https://t.co/SVlPsAcMUX""'", 'GiovanniTorre',1557,614,0,0,1,0,0,20,right
175,Mon Jun 12 12:05:25 +0000 2017," '""RT @brexit_sham: Its going so well.....LIVE: Theresa Mays first Cabinet meeting postponed https://t.co/Anz6eSnApr""'", 'yunod',2337,967,0,0,6,0,0,13,right
176,Mon Jun 12 12:05:25 +0000 2017," '""RT @JamieMeWrites: If Theresa May cant make the Queens Speech I know a guy wholl step in short notice. https://t.co/gdHYzKXJID""'", 'shxlini',2292,1947,0,0,2,0,0,20,right
177,Mon Jun 12 12:05:25 +0000 2017," '""RT @KSCFIndia: Child labour is a cognizable offense which means police can arrest without a warrant and have to register FIR.… ""'", 'jazgill05',83,121,0,0,1,0,0,22,0
178,Mon Jun 12 12:05:25 +0000 2017," '""RT @lewis_goodall: Cab office manual: government is entitled to wait until new Parliament meets to see if it can command confidence o… ""'", 'BrownsteinItay',63,1570,0,0,0,0,0,23,0
179,Mon Jun 12 12:05:25 +0000 2017," '""RT @guardian: Labour can win majority if it pushes for new general election within two years https://t.co/FeHBQR01i1""'", 'okhopa',68,58,0,0,1,0,0,17,left
180,Mon Jun 12 12:05:25 +0000 2017," '""RT @jonsnowC4: Here we go..for those too young to remember. Portadown has been the scene of some very nasty stuff down the years. https://t…""'", 'janisb33',116,408,0,0,4,0,0,24,0
181,Mon Jun 12 12:05:26 +0000 2017," '""@TrustMaryam @beggie_smalls @alanferrier As if Piglet would ever vote Tory""'", 'BlackHBlonde',110,303,0,0,0,0,0,10,0
182,Mon Jun 12 12:05:26 +0000 2017," '""@ROBBZY88 Oh me too. Could it really happen? Could Theresa May have fucked everything up enough to give us a Labour minority government?""'", 'crowleeey',2544,2161,0,0,1,0,0,23,None
183,Mon Jun 12 12:05:26 +0000 2017," '""RT @johnmcdonnellMP: Lets invite all those who supported our ideas in this election to join our party and build a million member party htt…""'", 'bryce_isobel',88,198,0,0,0,0,0,24,0
184,Mon Jun 12 12:05:26 +0000 2017," '""Queens speech delayed 😳No pressure T May you just stay #StrongAndStable While the country goes to pot 🚨🚨🚨🚨🚨#BrexitShambles #Tories""'", 'gweston7',225,345,0,0,0,0,0,19,right
185,Mon Jun 12 12:05:26 +0000 2017," '""RT @MirrorPolitics: 6 nasty Tory policies Theresa May could be forced to ditch from the Queens Speech \n\n#CoalitionOfChaos… ""'", 'BigPoppaTotoro',2049,842,0,0,0,0,0,19,right
186,Mon Jun 12 12:05:26 +0000 2017," '""RT @CanutusRex: Dear British people: Perhaps no Parliament is better than a poor Parliament? I stand ready to serve you. #MakeMonarchyGreat…""'", 'Manx',120,155,0,0,1,0,0,21,0
187,Mon Jun 12 12:05:26 +0000 2017," '""RT @Nezifah: Broke ass boi @torylanez  bet u wont come to my crib and put 35 racks on my kitchen floor ol broke ass https://t.co/wZwNGUMVA1""'", 'veinity__',1212,264,0,0,1,0,0,25,0
188,Mon Jun 12 12:05:26 +0000 2017," '""Can you really put Michael Gove &amp; talent in the same sentence?! 🤔 https://t.co/WihjLwO6Q9""'", 'PaulTyredagh81',6838,3274,0,0,1,0,1,14,0
189,Mon Jun 12 12:05:26 +0000 2017," '""RT @DavidDTSS: I never understood spending money in stores that treat us like this. You just gave a racist commission. https://t.co/79F8XwN…""'", 'JasonGr1992',134,1090,0,0,3,0,0,21,0
190,Mon Jun 12 12:05:27 +0000 2017," '""RT @PeoplesMomentum: Theres a huge task ahead - but never again can anyone say you cant change the world.\n✔ https://t.co/a1MDh6DlnP\n✔… ""'", 'Zelig777',43,23,0,0,2,0,0,21,0
191,Mon Jun 12 12:05:27 +0000 2017," '""RT @dallo100: Jeremy Corbyn negotiated with Sinn Fein (Political arm of IRA) for PEACE. May negotiated with the DUP (Political arm of UVF/U…""'", 'plumby44',334,285,0,0,1,0,0,23,None
192,Mon Jun 12 12:05:27 +0000 2017," '""RT @tru68: The Labour Party campaign was funded by average donations from the public of £27 #peoplepower Lets do the same for #JeremyBambe…""'", 'HeidiHawkins39',2541,3973,0,0,0,0,0,23,left
193,Mon Jun 12 12:05:27 +0000 2017," '""RT @Rachael_Swindon: Dear @IainMcNicol Expel this traitor immediately. He is harnessing support for a Tory PM that George Osborne called… ""'", 'Doings0',65,233,0,0,1,0,0,21,right
194,Mon Jun 12 12:05:27 +0000 2017," '""RT @OhBrokenBritain: This would be the best political decision that PM May would ever make! Farage the NEGOTIATOR?  https://t.co/2CXvkjrXKq""'", 'ThisSepticIsle',1499,2077,0,0,1,0,1,19,right
195,Mon Jun 12 12:05:28 +0000 2017," '""RT @itvnews: Jeremy Corbyn will challenge Theresa May with significant amendments to her plan of legislation in the Queens Sp… ""'", 'MaritGaimster',157,102,0,0,0,0,0,21,None
196,Mon Jun 12 12:05:28 +0000 2017," '""I bet Jeremy Corbyns homemade jam tastes of Tory tears and hope.""'", 'CarraGabs',970,217,0,0,1,0,0,12,None
197,Mon Jun 12 12:05:28 +0000 2017," '""RT @WhispersNewsLTD: REVEALED: The List Of DUP Demands In Exchange For Helping Tories https://t.co/CUmXlr7wVg https://t.co/8YsHf9XUgl""'", 'celticbookworm',45,324,0,0,2,0,0,15,right
198,Mon Jun 12 12:05:28 +0000 2017," '""RT @Robert___Harris: Michael Gove on Theresa May: “I think she’s doing a fantastic job.” Shafts of exquisite comedy pierce the gloom https:…""'", 'iangor',1040,1016,0,0,1,0,0,22,right
199,Mon Jun 12 12:05:28 +0000 2017," '""@the_shov shut down the media for 6 wks. Just shut it all down. Disgusting toxic rabble rousers. Wed emerge a much better country. #GE2017""'", 'the_shov',1666,1452,0,0,4,0,0,24,0
200,Mon Jun 12 12:05:28 +0000 2017," '""RT @LustforLo: nigga they disrespected you and they still got your coins. played yourself https://t.co/8QaQzl4Eji""'", 'astoopidguy',198,145,0,0,2,0,0,15,0
201,Mon Jun 12 12:05:29 +0000 2017," '""RT @pinkhiigh: But there isnt a magic money tree for NHS nurses. https://t.co/qrC9GOUn7G""'", 'belfiore88',80,244,0,0,2,0,0,13,0
202,Mon Jun 12 12:05:29 +0000 2017," '""League &gt; Union https://t.co/2Tf2p4bAds""'", 'oldathers',2420,1691,0,0,1,0,0,4,0
203,Mon Jun 12 12:05:29 +0000 2017," '""RT @RichardBurgon: Chaos and instability authored by Theresa May and the Conservatives. Time to go! https://t.co/HOtEkbl4Og""'", 'justmebeingme4',5455,5510,0,0,2,0,1,16,right
204,Mon Jun 12 12:05:29 +0000 2017," '""@JonnElledge @iainmartin1 Support for abortion rights doesnt seem to bother many people re Labours relationship with the SDLP.""'", 'hanesyddiaeth',1979,4999,0,0,1,0,0,18,0
205,Mon Jun 12 12:05:29 +0000 2017," '""RT @BBCRosAtkins: Im not sure we are. The Tories dont have a majority of the popular vote or a majority in the Commons. https://t.co/XjOj…""'", 'VoteBeg',63,374,0,0,3,0,0,24,right
206,Mon Jun 12 12:05:30 +0000 2017," '""RT @BBCNormanS: Labour not closing door on single market. Reformed membership an option says Barry Gardiner @BBCr4today""'", 'GreatRedDragon0',116,69,0,0,1,0,0,17,left
207,Mon Jun 12 12:05:30 +0000 2017," '""RT @CarolineLucas: Beggars belief. One look at Gove’s voting record shows him unfit for this job: https://t.co/IIzaJRek8I https://t.co/TzIx…""'", '_robsheldon',4133,4097,0,0,3,0,0,18,0
208,Mon Jun 12 12:05:30 +0000 2017," '""RT @ToryAlexandraT: @RobertWinfield2 Thank you!  I was angered by the Tory campaign so as a Tory would like to change things from within.""'", 'toryVal',340,257,0,0,1,0,1,23,right
209,Mon Jun 12 12:05:30 +0000 2017," '""RT @goruinsa3: @Gurmeetramrahim EVERYONE!!!!!!!!!!should Take Action On the Child Labour🙏🙏🙏🙏🙏🙏🙏\n#WorldDayAgainstChildLabour""'", 'Niketa59376108',34,10,0,0,0,0,10,10,0
210,Mon Jun 12 12:05:30 +0000 2017," '""RT @Hepworthclare: Queens Speech *postponed*\nTory Manifesto *shredded*\nNobody has CLUE about what is going on !\nBut HEY - DUP will bail yo…""'", 'tony26860',176,470,0,0,0,0,1,21,0
211,Mon Jun 12 12:05:30 +0000 2017," '""RT @MarkSkoda: Hypocrite Jeremy Corbyn says he Welcomes the Cancellation of President Trumps Visit to UK. #LondonHasFallen https://t.co/…""'", 'jamessf0rbes',257,93,0,0,2,0,0,18,left
212,Mon Jun 12 12:05:30 +0000 2017," '""UK Electoral commission: Labour General Election Fraud 2017 - Sign the Petition! https://t.co/xEOf9nx6Qy via @UKChange""'", 'DianeBrierley1',98,189,0,0,1,0,1,15,left
213,Mon Jun 12 12:05:30 +0000 2017," '""RT @JaniceChalmers: agree wholeheartedly. Lets get tough and fight for independence. https://t.co/i4tPE4tUhN""'", 'Lesleygsmith3',2377,2164,0,0,3,0,0,12,0
