botornot,Dotcount,Commacount,Exclcount,Wordcount,Uppercasecount,Lowercasecount,Specialchar,Numbercount,Charcount,Uniquewords,Apicescount,Quotescount,Openpar,Closepar,Operatorcount,Hashtagcount,Dottycount,Linkcount
1,0.0,0.0,0.0,21.0,4.0,85.0,9.0,0.0,102.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1,1.0,0.0,0.0,17.0,10.0,65.0,11.0,2.0,91.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,0.0,0.0,13.0,12.0,66.0,10.0,1.0,92.0,13.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0.0,1.0,0.0,20.0,4.0,96.0,7.0,0.0,110.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,22.0,8.0,94.0,11.0,0.0,122.0,22.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1,0.0,0.0,0.0,20.0,12.0,87.0,9.0,2.0,116.0,20.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3.0,2.0,0.0,16.0,5.0,74.0,13.0,3.0,98.0,16.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,0.0,0.0,17.0,11.0,89.0,12.0,4.0,118.0,17.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0
1,1.0,0.0,1.0,8.0,9.0,46.0,12.0,2.0,71.0,8.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,2.0,0.0,24.0,4.0,97.0,12.0,1.0,117.0,24.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,3.0,0.0,0.0,24.0,5.0,93.0,11.0,0.0,114.0,24.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
1,0.0,0.0,0.0,21.0,2.0,90.0,6.0,0.0,100.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,2.0,0.0,21.0,9.0,80.0,14.0,10.0,114.0,21.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0
1,1.0,0.0,0.0,17.0,10.0,65.0,11.0,2.0,91.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,0.0,0.0,15.0,7.0,85.0,9.0,1.0,105.0,15.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,3.0,1.0,0.0,19.0,3.0,86.0,16.0,0.0,110.0,19.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0
1,1.0,0.0,0.0,8.0,12.0,45.0,11.0,2.0,72.0,8.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0.0,0.0,0.0,21.0,6.0,99.0,9.0,0.0,117.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
1,2.0,1.0,0.0,14.0,3.0,73.0,12.0,3.0,95.0,14.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0
1,1.0,0.0,0.0,24.0,6.0,88.0,6.0,0.0,105.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,0.0,21.0,9.0,72.0,7.0,5.0,99.0,21.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1.0,0.0,0.0,17.0,10.0,65.0,11.0,2.0,91.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,2.0,1.0,0.0,18.0,6.0,73.0,11.0,1.0,95.0,18.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,0.0,0.0,19.0,7.0,94.0,10.0,0.0,114.0,19.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
1,1.0,1.0,0.0,19.0,5.0,91.0,9.0,2.0,111.0,19.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1,2.0,0.0,0.0,10.0,3.0,48.0,10.0,6.0,68.0,10.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,2.0,0.0,0.0,20.0,6.0,97.0,13.0,1.0,121.0,20.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
1,3.0,0.0,0.0,23.0,6.0,87.0,11.0,5.0,113.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,22.0,3.0,93.0,6.0,0.0,107.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,0.0,0.0,15.0,7.0,82.0,11.0,0.0,102.0,15.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0.0,2.0,0.0,19.0,4.0,103.0,8.0,0.0,117.0,19.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.0,0.0,15.0,7.0,89.0,10.0,2.0,109.0,15.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0
1,3.0,0.0,0.0,16.0,10.0,76.0,13.0,1.0,107.0,16.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
1,1.0,0.0,0.0,17.0,10.0,65.0,11.0,2.0,91.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,5.0,0.0,0.0,20.0,8.0,77.0,13.0,5.0,110.0,20.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,3.0,0.0,0.0,23.0,6.0,87.0,11.0,5.0,113.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,2.0,0.0,21.0,9.0,80.0,14.0,10.0,114.0,21.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0
1,7.0,0.0,0.0,15.0,8.0,87.0,15.0,3.0,114.0,15.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0
1,2.0,0.0,0.0,16.0,8.0,85.0,12.0,0.0,108.0,16.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
1,1.0,0.0,0.0,22.0,4.0,105.0,10.0,2.0,125.0,22.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1,0.0,0.0,0.0,21.0,2.0,101.0,5.0,0.0,109.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,0.0,0.0,11.0,8.0,63.0,10.0,2.0,86.0,11.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,0.0,0.0,2.0,4.0,16.0,7.0,3.0,30.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,5.0,0.0,24.0,6.0,78.0,13.0,0.0,107.0,24.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3.0,0.0,0.0,21.0,6.0,92.0,15.0,0.0,120.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.0,0.0,22.0,69.0,23.0,5.0,0.0,114.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,0.0,0.0,15.0,7.0,82.0,11.0,0.0,102.0,15.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0.0,0.0,0.0,19.0,5.0,103.0,6.0,0.0,117.0,19.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.0,1.0,0.0,15.0,5.0,89.0,8.0,0.0,107.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,0.0,19.0,5.0,101.0,8.0,4.0,120.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,2.0,21.0,5.0,92.0,15.0,2.0,117.0,21.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,4.0,0.0,25.0,4.0,94.0,10.0,3.0,115.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,0.0,0.0,15.0,6.0,88.0,12.0,2.0,109.0,15.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,2.0,0.0,0.0,11.0,5.0,55.0,10.0,1.0,73.0,11.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0.0,0.0,0.0,21.0,2.0,110.0,6.0,4.0,122.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,0.0,17.0,21.0,61.0,11.0,3.0,104.0,17.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0
1,1.0,0.0,0.0,21.0,9.0,98.0,9.0,0.0,122.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
1,1.0,0.0,0.0,16.0,8.0,78.0,11.0,3.0,104.0,16.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
1,0.0,0.0,0.0,25.0,4.0,101.0,5.0,0.0,111.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,0.0,25.0,4.0,96.0,8.0,2.0,115.0,25.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1,4.0,0.0,0.0,23.0,5.0,95.0,9.0,0.0,114.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1,3.0,1.0,0.0,18.0,8.0,84.0,15.0,4.0,114.0,18.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0
1,0.0,1.0,0.0,21.0,2.0,104.0,9.0,2.0,120.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1,2.0,0.0,0.0,21.0,3.0,92.0,7.0,0.0,107.0,21.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1.0,1.0,1.0,21.0,4.0,102.0,9.0,2.0,121.0,21.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.0,0.0,0.0,22.0,2.0,97.0,7.0,0.0,108.0,22.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,1.0,0.0,20.0,4.0,101.0,7.0,0.0,119.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,0.0,22.0,7.0,79.0,7.0,2.0,97.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,0.0,2.0,4.0,18.0,7.0,0.0,29.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,2.0,0.0,0.0,18.0,8.0,93.0,14.0,4.0,122.0,18.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0
1,1.0,0.0,0.0,18.0,5.0,97.0,10.0,0.0,117.0,18.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0.0,0.0,0.0,13.0,9.0,74.0,21.0,8.0,114.0,13.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0
1,0.0,0.0,0.0,18.0,8.0,81.0,17.0,4.0,118.0,18.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
1,0.0,2.0,0.0,20.0,6.0,103.0,9.0,0.0,122.0,20.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1,1.0,0.0,0.0,13.0,9.0,62.0,12.0,1.0,88.0,13.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,0.0,0.0,22.0,7.0,91.0,7.0,3.0,112.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,3.0,0.0,20.0,6.0,95.0,12.0,0.0,116.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,0.0,16.0,8.0,75.0,10.0,3.0,102.0,16.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,0.0,0.0,10.0,7.0,54.0,9.0,1.0,74.0,10.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0.0,1.0,0.0,22.0,2.0,111.0,6.0,0.0,121.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,20.0,5.0,107.0,5.0,0.0,121.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,0.0,0.0,13.0,6.0,71.0,11.0,2.0,92.0,13.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0.0,0.0,1.0,20.0,8.0,101.0,11.0,0.0,125.0,20.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
1,1.0,1.0,1.0,19.0,7.0,92.0,13.0,1.0,118.0,19.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,0.0,0.0,8.0,6.0,37.0,11.0,4.0,59.0,8.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0
1,1.0,0.0,0.0,18.0,10.0,83.0,11.0,1.0,108.0,18.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,0.0,0.0,2.0,2.0,18.0,9.0,2.0,31.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0
1,5.0,1.0,2.0,16.0,14.0,70.0,18.0,4.0,110.0,16.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0
1,1.0,0.0,0.0,25.0,2.0,99.0,7.0,1.0,115.0,25.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1.0,1.0,0.0,20.0,5.0,85.0,10.0,0.0,105.0,20.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
1,0.0,0.0,0.0,23.0,7.0,94.0,6.0,4.0,117.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,0.0,21.0,6.0,90.0,9.0,4.0,116.0,21.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,1.0,0.0,16.0,12.0,92.0,18.0,4.0,127.0,16.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0
1,1.0,0.0,0.0,20.0,11.0,95.0,11.0,1.0,122.0,20.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,0.0,0.0,24.0,2.0,100.0,6.0,0.0,110.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,0.0,11.0,6.0,61.0,10.0,3.0,81.0,11.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0.0,0.0,0.0,20.0,7.0,106.0,8.0,0.0,123.0,20.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
1,6.0,0.0,0.0,16.0,9.0,87.0,16.0,2.0,118.0,16.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0
1,1.0,0.0,1.0,20.0,4.0,104.0,10.0,2.0,122.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.0,0.0,0.0,23.0,6.0,87.0,11.0,5.0,113.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,22.0,5.0,101.0,8.0,0.0,118.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1.0,0.0,0.0,20.0,2.0,106.0,7.0,0.0,119.0,20.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.0,1.0,0.0,19.0,12.0,91.0,10.0,0.0,119.0,19.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3.0,0.0,0.0,12.0,6.0,67.0,10.0,2.0,87.0,12.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0
1,1.0,0.0,0.0,2.0,5.0,19.0,7.0,1.0,32.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0.0,0.0,0.0,22.0,14.0,92.0,6.0,3.0,119.0,22.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.0,0.0,0.0,19.0,14.0,93.0,10.0,1.0,124.0,19.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
1,2.0,0.0,0.0,23.0,8.0,90.0,20.0,0.0,123.0,23.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
1,3.0,2.0,0.0,23.0,4.0,67.0,16.0,17.0,115.0,23.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0
1,1.0,0.0,0.0,20.0,9.0,92.0,9.0,2.0,116.0,20.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.0,0.0,0.0,18.0,7.0,102.0,7.0,4.0,125.0,18.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
1,3.0,0.0,0.0,21.0,12.0,84.0,11.0,0.0,110.0,21.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,2.0,0.0,0.0,13.0,5.0,67.0,10.0,3.0,89.0,13.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0.0,1.0,0.0,18.0,5.0,108.0,9.0,0.0,124.0,18.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1.0,0.0,0.0,8.0,13.0,55.0,11.0,4.0,84.0,8.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0
1,3.0,0.0,0.0,22.0,6.0,87.0,13.0,0.0,110.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1.0,0.0,1.0,19.0,12.0,95.0,13.0,0.0,124.0,19.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0
1,2.0,0.0,0.0,8.0,6.0,40.0,8.0,1.0,56.0,8.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,2.0,0.0,0.0,20.0,5.0,103.0,9.0,0.0,122.0,20.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1.0,0.0,0.0,16.0,10.0,79.0,11.0,1.0,103.0,16.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,2.0,0.0,0.0,20.0,10.0,89.0,13.0,0.0,120.0,20.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0.0,0.0,0.0,24.0,7.0,91.0,7.0,2.0,112.0,24.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.0,0.0,0.0,22.0,3.0,93.0,6.0,0.0,107.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,0.0,0.0,21.0,3.0,92.0,7.0,0.0,107.0,21.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.0,0.0,0.0,22.0,2.0,108.0,9.0,0.0,122.0,22.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
1,1.0,1.0,0.0,14.0,9.0,71.0,10.0,1.0,94.0,14.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,3.0,0.0,0.0,19.0,5.0,81.0,9.0,4.0,104.0,19.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
1,6.0,0.0,0.0,23.0,2.0,93.0,11.0,3.0,112.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2.0,0.0,0.0,20.0,11.0,85.0,12.0,3.0,119.0,20.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,0.0,0.0,15.0,4.0,60.0,6.0,0.0,73.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,0.0,25.0,11.0,82.0,8.0,2.0,110.0,25.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
1,1.0,1.0,0.0,19.0,4.0,94.0,8.0,8.0,118.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,0.0,22.0,19.0,85.0,11.0,0.0,122.0,22.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
1,0.0,0.0,0.0,19.0,2.0,103.0,5.0,0.0,114.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,0.0,19.0,6.0,97.0,11.0,0.0,118.0,19.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,0.0,0.0,18.0,8.0,93.0,14.0,4.0,122.0,18.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0
1,1.0,0.0,0.0,14.0,6.0,80.0,10.0,1.0,102.0,14.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,3.0,0.0,0.0,20.0,6.0,86.0,16.0,3.0,115.0,20.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
1,0.0,0.0,1.0,23.0,2.0,90.0,7.0,0.0,107.0,23.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.0,0.0,10.0,16.0,91.0,26.0,5.0,138.0,10.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0
1,2.0,0.0,0.0,20.0,6.0,97.0,13.0,1.0,121.0,20.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
1,2.0,1.0,1.0,23.0,7.0,85.0,10.0,0.0,108.0,23.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.0,0.0,0.0,22.0,7.0,96.0,9.0,0.0,113.0,22.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
1,0.0,4.0,0.0,21.0,12.0,84.0,11.0,5.0,117.0,21.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1.0,0.0,0.0,22.0,5.0,87.0,6.0,2.0,104.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,0.0,19.0,4.0,94.0,8.0,0.0,111.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,0.0,0.0,9.0,6.0,44.0,8.0,0.0,58.0,9.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0.0,0.0,0.0,17.0,5.0,101.0,15.0,6.0,132.0,17.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
1,4.0,0.0,0.0,16.0,17.0,87.0,17.0,0.0,123.0,16.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0
1,3.0,1.0,0.0,20.0,3.0,100.0,10.0,0.0,117.0,20.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
1,1.0,0.0,0.0,12.0,10.0,82.0,9.0,1.0,106.0,12.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,2.0,0.0,19.0,2.0,81.0,8.0,4.0,101.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,0.0,0.0,14.0,7.0,81.0,17.0,3.0,111.0,14.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0
1,1.0,0.0,0.0,20.0,4.0,102.0,12.0,0.0,120.0,20.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0
1,2.0,0.0,0.0,24.0,4.0,94.0,8.0,0.0,111.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,0.0,25.0,2.0,108.0,6.0,0.0,117.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,19.0,5.0,103.0,6.0,0.0,117.0,19.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1.0,0.0,0.0,20.0,7.0,89.0,6.0,0.0,108.0,20.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.0,1.0,0.0,22.0,2.0,111.0,6.0,0.0,121.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,21.0,4.0,111.0,5.0,0.0,122.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,1.0,24.0,2.0,92.0,7.0,2.0,108.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,0.0,0.0,19.0,4.0,99.0,15.0,1.0,121.0,19.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,0.0,0.0,10.0,10.0,41.0,10.0,4.0,69.0,10.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,2.0,1.0,0.0,16.0,6.0,69.0,12.0,2.0,91.0,16.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,5.0,0.0,0.0,20.0,2.0,91.0,13.0,9.0,116.0,20.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.0,0.0,0.0,20.0,2.0,104.0,6.0,0.0,119.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.0,0.0,0.0,21.0,2.0,84.0,13.0,0.0,106.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1.0,1.0,0.0,19.0,4.0,94.0,8.0,8.0,118.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,0.0,20.0,8.0,93.0,12.0,1.0,118.0,20.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,0.0,0.0,24.0,2.0,96.0,11.0,5.0,117.0,24.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,0.0,0.0,14.0,6.0,89.0,10.0,1.0,109.0,14.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,1.0,1.0,0.0,17.0,11.0,75.0,10.0,1.0,103.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,3.0,0.0,0.0,14.0,13.0,91.0,18.0,3.0,128.0,14.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0
1,1.0,0.0,1.0,20.0,4.0,104.0,10.0,2.0,122.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,2.0,0.0,24.0,3.0,103.0,8.0,0.0,119.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1,7.0,0.0,0.0,13.0,4.0,63.0,12.0,0.0,82.0,13.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
1,3.0,0.0,1.0,22.0,9.0,91.0,16.0,1.0,121.0,22.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0
1,1.0,0.0,0.0,11.0,6.0,66.0,11.0,3.0,89.0,11.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0.0,0.0,1.0,21.0,2.0,100.0,6.0,0.0,110.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,0.0,20.0,2.0,102.0,6.0,0.0,114.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,0.0,21.0,7.0,100.0,9.0,0.0,120.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,0.0,8.0,4.0,58.0,14.0,4.0,81.0,8.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0
1,1.0,0.0,0.0,20.0,9.0,92.0,9.0,2.0,116.0,20.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
1,2.0,0.0,0.0,14.0,7.0,78.0,11.0,4.0,101.0,14.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
1,0.0,1.0,0.0,19.0,12.0,91.0,10.0,0.0,119.0,19.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,0.0,0.0,11.0,5.0,63.0,11.0,5.0,86.0,11.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1,0.0,1.0,0.0,21.0,3.0,100.0,6.0,1.0,114.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
