created_at,text,screen_name,followers,friends,rt,fav
'Mon Jun 12 12:12:49 +0000 2017', '"RT @Riddok1: @ruth_wishart @moocowe Thats goodbye to the GFA \nand hello to the Tories reopening old wounds with direct rule bac… "', 'hazelglasgow', 3957, 1739, 0, 0
'Mon Jun 12 12:12:49 +0000 2017', '"RT @chunkymark: Theresa Mays Tories\nNO Manifesto \nNO Mandate \nNO Majority https://t.co/cDWGtt4LKi"', 'ElaineNiddery', 2036, 2912, 0, 0
'Mon Jun 12 12:12:49 +0000 2017', '"RT @DavidJo52951945: Tories to press ahead with hard Brexit-this is what Brits voted for,remainers are using soft brexit to water it down h…"', 'DebbieLemieux', 1359, 1601, 0, 0
'Mon Jun 12 12:12:49 +0000 2017', '"Great selection of Guardian headlines - take a look 😏 https://t.co/5ZsjRlBYFF #JC4PM #Labour"', 'JeremyCorbyn4PM', 135813, 44443, 0, 0
'Mon Jun 12 12:12:49 +0000 2017', '"RT @roshbeth: @SarahLudford - as a Labour voter I say please keep commenting cos Labours position on #Brexit is incoherent, ludicrous &amp; n…"', 'TerryEnga', 403, 96, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"@grantshapps If both yourself &amp; the Tory party in general dont see the risk to the peace process of an arrangement with DUP youre deluded"', 'scully1066', 76, 532, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"@RTUKnews @theresa_may in fact i think i will start donating to old jezza https://t.co/k8rgw4sPfa"', 'stevevnicks', 16, 31, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"RT @Robert___Harris: Michael Gove on Theresa May: “I think she’s doing a fantastic job.” Shafts of exquisite comedy pierce the gloom https:…"', 'LilithCrane', 272, 349, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"RT @severusd: Theresa May has carefully reflected on the election result and decided that the British public were telling her to reappoint…"', 'ThreadbarePanda', 173, 589, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"RT @Defiaye: Pete Wishart: EVEL rule will have to be dumped for Tory-DUP pact to function https://t.co/f8ci95NnwG"', 'roblwilson', 1713, 139, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"Alarmingly, it looks like they will actually win next time! https://t.co/f5yaxRotrG"', 'KatieeeeTaylor', 1067, 999, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"RT @NHSMillion: Jeremy Hunt has just been re-appointed as Health Secretary by Theresa May - pls RT if you agree it is an utter disg… "', 'Mr_Dey', 93, 129, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"RT @BenjaminStubbs: @PeoplesMomentum So proud of what we all achieved &lt;3 &lt;3  I feel a Labour Landslide will be here sooner than we know."', 'RuhiyaAl', 27, 62, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"#WorldDayAgainstChildLabour\nChildhood means #Innocence, Stop Child Labour and lets spread awareness of same."', 'RasalKavita', 23, 46, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"Tories 13.6 million votes, Labour 12.8 million votes. Tories got most votes AND most seats. https://t.co/CJhXsSCnLI"', 'gerry_dorrian', 83, 470, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"I smell a sitcom! https://t.co/caIcVGdw2I"', 'christinamartin', 3106, 1163, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"RT @MichaelLCrick: Tom Watson has written to Theresa May asking whether Rupert Murdoch ever suggested to you Michael Gove should be given…"', 'StrongStableDad', 810, 842, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"RT @AaronBastani: I was confident Labour would win thumping majority next time but now Tom Watson has intervened! https://t.co/ai9hN11vYZ"', 'PATRICHENS', 4, 99, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"RT @PieterDuToit: Thats rich from the ANC, what does it think Gordhan and Jonas, along with labour and business, have been doing aft… "', 'roly_i', 147, 153, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"We should remember the tough week holier-than-thou virtue-signallers have had, and ask whether we could do it. https://t.co/RkmgaJ1KB8"', 'netmnp', 460, 2915, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"RT @ValerioDeC: #WorldDayAgainstChildLabour\n\nAbout 168 million children in the world are forced to work.\nPromote education, fight c… "', 'AvSerraTugba', 1234, 1041, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"RT @ree_nne: She aint Nigerian biko. If she ever lived here, she wont be sweeping anything other than her house. https://t.co/42Tng96GMD"', 'CheRox', 9350, 280, 0, 0
'Mon Jun 12 12:12:50 +0000 2017', '"RT @lordfec2: @nw_nicholas #GE2017 #BREXIT\n\nDOMESTIC #SS\n\n#Paedophile Mason #Mercurius ran lodge set up for GCHQ… "', 'bigfatgit', 394, 499, 0, 0
'Mon Jun 12 12:12:51 +0000 2017', '"RT @JamesMelville: We should remember the tough week all those who visited a foodbank have had, and ask whether Theresa May could do i… "', 'SaintCirce', 791, 474, 0, 0
'Mon Jun 12 12:12:51 +0000 2017', '"@thomasforth Perhaps the Tories are appointing a new leader, uncontested? Hence delay of Queens Speech?"', 'Swedes2Turnips1', 419, 365, 0, 0
'Mon Jun 12 12:12:51 +0000 2017', '"RT @NicolaSturgeon: There must be full public disclosure of terms of any proposed Tory deal with DUP - before it is signed and sealed. http…"', 'JohnnyDundee', 2050, 86, 0, 0
'Mon Jun 12 12:12:51 +0000 2017', '"Must be immediately rescinded @AmnestyUK_LGBTI @OwenJones84 @msjenniferjames @Redcountessa @jk_rowling @stephenfry… https://t.co/0tdBlA3p5A"', 'benp7777', 152, 483, 0, 0
'Mon Jun 12 12:12:51 +0000 2017', '"Somewhere in Westminster theres a stretched goatskin covered in scribbles, tippex and Theresa Mays tears. #Mayhem"', 'TheRichTurner', 1509, 826, 0, 0
'Mon Jun 12 12:12:51 +0000 2017', '"RT @Robert___Harris: Michael Gove on Theresa May: “I think she’s doing a fantastic job.” Shafts of exquisite comedy pierce the gloom https:…"', 'TopHole', 388, 835, 0, 0
'Mon Jun 12 12:12:52 +0000 2017', '"RT @Natt: Hang on, so Conservative MPs have a WhatsApp group? Using the exact end-to-end encryption Theresa May says is a threat to our sec…"', '1994timothy', 2609, 3031, 0, 0
'Mon Jun 12 12:12:52 +0000 2017', '"RT @the_awakend: .@EmilyThornberry: Theresa May is squatting in Downing Street  😂😂#VoteLabour #GE2017 https://t.co/4WeGtzKfGl"', 'KateCushing2', 1525, 2229, 0, 0
'Mon Jun 12 12:12:52 +0000 2017', '"RT @derasachasauda: #WorldDayAgainstChildLabour Child labour hinders children from blossoming &amp; kill their aspirations to do something… "', 'devenderINSA', 1186, 70, 0, 0
'Mon Jun 12 12:12:52 +0000 2017', '"RT @tom_watson: We will be pressing Theresa May until she gives answers. https://t.co/8M0gX0RUnr"', 'yorkierosie', 4327, 3238, 0, 0
'Mon Jun 12 12:12:52 +0000 2017', '"RT @PCollinsTimes: I dont believe, when you survey the candidates, that a different Labour leader would have won. You cannot simply take 4…"', 'LabourLeft', 39061, 7318, 0, 0
'Mon Jun 12 12:12:52 +0000 2017', '"RT @sabineegoodwin: Food bank in south west London very busy today. Despair as real as ever https://t.co/a0muqP71Dw"', 'patrickjbutler', 24581, 2099, 0, 0
'Mon Jun 12 12:12:52 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'RohitNarula11', 7, 8, 0, 0
'Mon Jun 12 12:12:52 +0000 2017', '"RT @PCollinsTimes: I dont believe, when you survey the candidates, that a different Labour leader would have won. You cannot simply take 4…"', 'LabLondon_zone', 1078, 168, 0, 0
'Mon Jun 12 12:12:53 +0000 2017', '"RT @OwenJones84: Heres the source, for those wondering: https://t.co/fQQKPJSQFJ Dont give Theresa May any pity. She deserves none."', 'pinheirodevilla', 300, 613, 0, 0
'Mon Jun 12 12:12:53 +0000 2017', '"RT @communicipalist: Theresa May should be removed from office on the grounds of diminished responsibility in my opinion https://t.co/WMhiq…"', 'morrispexmouth', 1071, 1369, 0, 0
'Mon Jun 12 12:12:53 +0000 2017', '"RT @OwenJones84: Heres the source, for those wondering: https://t.co/fQQKPJSQFJ Dont give Theresa May any pity. She deserves none."', 'rossimone77', 363, 464, 0, 0
'Mon Jun 12 12:12:53 +0000 2017', '"RT @OwenJones84: This is a really thoughtful, honest assessment from Blairite columnist Philip Collins https://t.co/D5BuMi1ucG"', 'PersistentBrit', 75, 306, 0, 0
'Mon Jun 12 12:12:53 +0000 2017', '"RT @JamzLdn: Fucking idiot. They treat you like shit so you make em rich? And leave thinking you won? Foolish little leprechaun https://t.c…"', 'Zainabaaliyah', 189, 172, 0, 0
'Mon Jun 12 12:12:53 +0000 2017', '"RT @WingsScotland: The jaw-dropping extent to which the Lib Dems are now the Scottish Tories bitches is going to *blow your mind*: https:/…"', '0604Arb1320', 4612, 3022, 0, 0
'Mon Jun 12 12:12:53 +0000 2017', '"RT @JamesMelville: We should remember the tough week all those who visited a foodbank have had, and ask whether Theresa May could do i… "', 'chrisharry4', 596, 1148, 0, 0
'Mon Jun 12 12:12:53 +0000 2017', '"RT @KatieCurtis: Im old enough to remember that time when Theresa May was strong &amp; stable! https://t.co/5B1bSkH8p8"', 'annaturley', 13970, 3617, 0, 0
'Mon Jun 12 12:12:53 +0000 2017', '"Why the Tory Party love-in with DUP will end in tears https://t.co/w5sMh1wbcP"', 'OrderOfWolves', 57, 214, 0, 0
'Mon Jun 12 12:12:53 +0000 2017', '"RT @malonebarry: That candidate in the middle (running against Theresa May) is called Lord Buckethead. God bless you, British poli… "', 'Omar_Haroon', 59, 169, 0, 0
'Mon Jun 12 12:12:53 +0000 2017', '"RT @LE_CarlesR: The best strategy to combat child labour is for our children and young people to be aware of their rights. World Da… "', 'GGuerrel', 402, 720, 0, 0
'Mon Jun 12 12:12:53 +0000 2017', '"RT @JamesMelville: We should remember the tough week all those who visited a foodbank have had, and ask whether Theresa May could do i… "', 'InfiniteCosmoz', 104, 278, 0, 0
'Mon Jun 12 12:12:54 +0000 2017', '"RT @PeoplesMomentum: Theres a huge task ahead - but never again can anyone say you cant change the world.\n✔ https://t.co/a1MDh6DlnP\n✔… "', 'itselissio', 526, 367, 0, 0
'Mon Jun 12 12:12:54 +0000 2017', '"RT @HIPsince1980: Thats a nice parliament youve got there. Be a shame if someone...HUNG IT\n#hungparliament #GE2017 https://t.co/VCzJijaOEY"', 'sophsterx', 947, 947, 0, 0
'Mon Jun 12 12:12:53 +0000 2017', '"RT @KatieCurtis: Im old enough to remember that time when Theresa May was strong &amp; stable! https://t.co/5B1bSkH8p8"', 'labour_zone', 2626, 214, 0, 0
'Mon Jun 12 12:12:54 +0000 2017', '"RT @LustforLo: nigga they disrespected you and they still got your coins. played yourself https://t.co/8QaQzl4Eji"', 'Theylovebb', 900, 600, 0, 0
'Mon Jun 12 12:12:54 +0000 2017', '"RT @Lazyfist: @pitchblacksteed Theresa May to form a coalition with the peoples front of Judea"', 'gaz112', 466, 745, 0, 0
'Mon Jun 12 12:12:54 +0000 2017', '"RT @realdealdanny: Im bored now just move on let Theresa May do her job until the next general election you bunch of whining lying deceitf…"', 'tm014d1009', 850, 417, 0, 0
'Mon Jun 12 12:12:54 +0000 2017', '"@jackpalmerwhite the Trellick Tower always looked strange in a tory constituency"', 'PinkoPalest', 9, 69, 0, 0
'Mon Jun 12 12:12:54 +0000 2017', '"RT @PoliticsScot: How does Ruth plan to scupper a hard Brexit with absolutely no power over the Tory MPs in Scotland? They vote with… "', 'ScotsFox71', 2204, 2341, 0, 0
'Mon Jun 12 12:12:54 +0000 2017', '"RT @relovedreams: Are you paid to manufacture Labour divisions to distract from Tory meltdown? Shame on you #MediaBullshit https://t.co/6DN…"', 'Shelleeturner', 128, 315, 0, 0
'Mon Jun 12 12:12:54 +0000 2017', '"New post (Tory Lanez Does Something Unconscionable Ignorant!) has been published on Trap4Ever -… https://t.co/SrcfRCJ4z8"', 'trap4eve', 525, 1029, 0, 0
'Mon Jun 12 12:12:54 +0000 2017', '"RT @SidLabour: Endless Austerity was the message\n\nFrom cradle to grave, &amp; BEYOND (with #DementiaTax)\n\nTo allow Tories to give TAX… "', 'Kotaatok', 469, 660, 0, 0
'Mon Jun 12 12:12:55 +0000 2017', '"RT @joefrancis: Fashion is Theresa May’s big loser https://t.co/pMEZUaa3rF #fashionweek #voguemagazine https://t.co/IbMIR9W6Gz"', 'phanalysls', 81, 2212, 0, 0
'Mon Jun 12 12:12:55 +0000 2017', '"RT @FLOTUK: I love Jeremy Corbyn so much he is not afraid to call out the anti black abuse Diane gets nor is he ready to throw her under th…"', 'swanee97', 2018, 1831, 0, 0
'Mon Jun 12 12:12:55 +0000 2017', '"RT @Natt: Hang on, so Conservative MPs have a WhatsApp group? Using the exact end-to-end encryption Theresa May says is a threat to our sec…"', 'ImpostorNemesis', 50, 112, 0, 0
'Mon Jun 12 12:12:55 +0000 2017', '"RT @UNIraq: Today is World Day Against Child Labour\nLearn more about #NoChildLabour Day here: https://t.co/2XhbbSvamR https://t.co/uEedmpwx…"', 'Trini2015', 640, 3482, 0, 0
'Mon Jun 12 12:12:55 +0000 2017', '"RT @PeterSpringett: Upside down: New electoral map of Britain: from the revenge of Remainers to the upending of class politics https://t.…"', 'farhad57649587', 733, 3532, 0, 0
'Mon Jun 12 12:12:55 +0000 2017', '"Anyone know if IDOX was used in this election? https://t.co/Q16BhbFife"', 'The45Storm', 12611, 3926, 0, 0
'Mon Jun 12 12:12:55 +0000 2017', '"This cannot end well... Even if they decline the governments impartiality in any NI negotiations is shot through. https://t.co/DgRqDc1hgA"', 'northerncodemky', 83, 409, 0, 0
'Mon Jun 12 12:12:55 +0000 2017', '"Do you think Theresa May didnt have time to have kids... or that she chose not to have them so her paedophilic peers couldnt touch them?"', 'msstgordon', 508, 607, 0, 0
'Mon Jun 12 12:12:55 +0000 2017', '"I wonder who started the: Oh Jeremy Corbyn chant..."', 'EdwardMQuick', 332, 920, 0, 0
'Mon Jun 12 12:12:55 +0000 2017', '"RT @MrMalky: Boris Johnson was sacked by the Times for making stuff up https://t.co/xkRTbAc72L"', 'AngieBarclay1', 188, 57, 0, 0
'Mon Jun 12 12:12:55 +0000 2017', '"RT @hopbin: #Orange Order asks #DUP to use banned sectarian march in negotiations with Theresa #May https://t.co/MrpfMAoix0"', 'zubigoalie', 665, 3124, 0, 0
'Mon Jun 12 12:12:55 +0000 2017', '"Fly on the wall cameras please whe she discusses her upcoming nuptials with DUP members. https://t.co/GI9kzhq8xm"', 'branchenergy', 1518, 1589, 0, 0
'Mon Jun 12 12:12:55 +0000 2017', '"RT @sophiecooktalks: Its a major concern that Theresa May is prepared to gamble with the Good Friday Agreement just to cling on to powe… "', 'LabourEWS', 228, 215, 0, 0
'Mon Jun 12 12:12:55 +0000 2017', '"RT @Rachael_Swindon: Today on #Marr is the renowned Tory bully Michael Fallon. Not so well known is how he uses your cash as his pocket… "', 'mjk_walker', 186, 387, 0, 0
'Mon Jun 12 12:12:55 +0000 2017', '"RT @old_pyjamas: Gerry Adams: We do not think any DUP deal with the English Tories will be good for people here...and must be opposed by p…"', 'GindyGindyj', 3017, 4492, 0, 0
'Mon Jun 12 12:12:56 +0000 2017', '"RT @Chris__Lyon: Er, sorry, *who* got it wrong? @medialens @guardian #GE2017 https://t.co/regxqQ2F8G"', 'Stevie_A67', 1643, 1472, 0, 0
'Mon Jun 12 12:12:56 +0000 2017', '"They have chosen to do themselves slowly and painfully and who would or could stop them. https://t.co/IVyUnzyaid"', 'Lotto48', 623, 3180, 0, 0
'Mon Jun 12 12:12:56 +0000 2017', '"Please RT #fashion #style Tory Burch - Castaway Canvas Flat Espadrille https://t.co/U0nFDeGGu4 https://t.co/CdDpexW3Sy"', 'fashiontrendsb1', 513, 1697, 0, 0
'Mon Jun 12 12:12:56 +0000 2017', '"RT @Rachael_Swindon: Jeremy Corbyn is preparing Labours own Queens Speech to form government if (when) Theresa May fails.… "', 'mand2004', 594, 1037, 0, 0
'Mon Jun 12 12:12:56 +0000 2017', '"RT @neeratanden: @libbycwatson any thoughts on what Dems should learn from this?  Both this and Labour surge were surprising success… "', 'GhostWriter556', 3080, 1698, 0, 0
'Mon Jun 12 12:12:56 +0000 2017', '"RT @NameChangeGirl: Have any London-based journalists headed onto streets of Belfast yet to discover how this Tory mess is affecting people…"', 'soundpolitic', 304, 216, 0, 0
'Mon Jun 12 12:12:56 +0000 2017', '"RT @Hepworthclare: Queens Speech *postponed*\nTory Manifesto *shredded*\nNobody has CLUE about what is going on !\nBut HEY - DUP will bail yo…"', 'QuotesOfGeorge', 63, 10, 0, 0
'Mon Jun 12 12:12:56 +0000 2017', '"RT @Harryslaststand: With the #QueensSpeech delayed the Tories have lost another engine &amp; b/c Theresa May is at the stick, Britain should b…"', 'ClaireHammond', 10350, 11045, 0, 0
'Mon Jun 12 12:12:57 +0000 2017', '"RT @CaptFlack: @JamesCleverly  Theresa May delays Queens Speech as she grapples to lead minority government… "', 'Concorde004', 877, 1294, 0, 0
'Mon Jun 12 12:12:57 +0000 2017', '"RT @johill54: Clive Lewis just gave a stark warning to any Labour MPs plotting against Corbyn [AUDIO] https://t.co/1ij3cqRwEm via @thecanar…"', 'Beanz_on_Taoist', 469, 821, 0, 0
'Mon Jun 12 12:12:57 +0000 2017', '"But it looks like the Queen’s Speech has been delayed because the Tories haven’t agreed a deal with the DUP https://t.co/3sWwJO40xQ"', 'mikeysmith', 7250, 2801, 0, 0
'Mon Jun 12 12:12:57 +0000 2017', '"Now is the time to intensify our action to accelerate progress towards ending all forms of child labour says #ILO @GuyRyder @cnbcafrica @AFP"', '_cosatu', 100120, 68302, 0, 0
'Mon Jun 12 12:12:57 +0000 2017', '"@deespeak We always active to take action on any kind of child labour. #TheInvisibles"', 'TheVinodJagtap', 949, 93, 0, 0
'Mon Jun 12 12:12:57 +0000 2017', '"@cguthier @MartinHoscik @BriW74 @janemerrick23 It is the whole Tory governments fault, they called the referendum &amp;… https://t.co/mMjDJ29h7P"', 'jwyattwilliams', 35, 131, 0, 0
'Mon Jun 12 12:12:57 +0000 2017', '"RT @EdenTreeIM: Lack of ‘strong &amp; stable’ government presents a complex investing landscape: @Kethical on #GE2017 in @FundStrategy https://…"', 'KLComms', 640, 773, 0, 0
'Mon Jun 12 12:12:57 +0000 2017', '"RT @JamieMeWrites: If Theresa May cant make the Queens Speech I know a guy wholl step in short notice. https://t.co/gdHYzKXJID"', 'xSuziBethx', 116, 646, 0, 0
'Mon Jun 12 12:12:57 +0000 2017', '"Love it when Tory shit hits the fans 😂😂😂😂😂😂 #ToriesOut #BrexitShambles #GE2017 #QueenSpeech https://t.co/4LxZD4XE4D"', 'ifanwynroberts', 222, 236, 0, 0
'Mon Jun 12 12:12:57 +0000 2017', '"RT @AaronBastani: Labour got 54.5% in London. With even better voter registration and permanent campaign can win more seats, inc Putney &amp; @…"', 'redsnoopdogg', 5437, 5341, 0, 0
'Mon Jun 12 12:12:57 +0000 2017', '"RT @EL4JC: Wait, did Clive Lewis just sum up the feelings of the majority of the Labour Party? I think he just did, you know.… "', 'LeedsFromLeeds', 1191, 3011, 0, 0
'Mon Jun 12 12:12:57 +0000 2017', '"RT @NicolaSturgeon: There must be full public disclosure of terms of any proposed Tory deal with DUP - before it is signed and sealed. http…"', 'JediDuke1', 269, 213, 0, 0
'Mon Jun 12 12:12:57 +0000 2017', '"RT @TheIanHalstead: Notably the hardcore @OrangeOrder @Portadownlol1 who want to restart their sectarian Dumcree marches via the DUPs… "', 'martinolsson7', 5669, 4865, 0, 0
'Mon Jun 12 12:12:58 +0000 2017', '"RT @tomwaIker: Jeremy Corbyn is too pure for this planet, we dont deserve him https://t.co/hxebOvbQe5"', 'hannahwys', 370, 267, 0, 0
'Mon Jun 12 12:12:58 +0000 2017', '"RT @606AlfieConn: I have a dreadful fear that some Scots hatred of SNP is greater than their ability to see the Tories for why they are &amp; w…"', 'Libran_Chick', 210, 720, 0, 0
'Mon Jun 12 12:12:58 +0000 2017', '"@TheBritishLie @faisalislam @RuthDavidsonMSP this is what we are dealing with - utter lowlifes https://t.co/O5KTFRC6CS"', 'LassieLmr', 1071, 3419, 0, 0
'Mon Jun 12 12:12:58 +0000 2017', '"RT @jk_rowling: Just unfollowed a man whom I thought was smart and funny, because he called Theresa May a whore.  1/14"', 'EngrLeokomando', 395, 418, 0, 0
'Mon Jun 12 12:12:58 +0000 2017', '"Someones set up a care package fund for Diane Abbott and its wonderful https://t.co/rTyWaKVOjG\n\nBritain, dont waste your money."', '666GIME', 976, 731, 0, 0
'Mon Jun 12 12:12:58 +0000 2017', '"RT @EUinAfghanistan: Working long hours keep Afghan children from going to school and playing. Stop child labour &amp; give back their child… "', 'EjazMalikzada', 1103, 528, 0, 0
'Mon Jun 12 12:12:58 +0000 2017', '"RT @AdamBienkov: There are now 28 seats where the Tories have a less than 2,000 vote majority over Labour. Next election looks very… "', 'danalkinrade', 748, 2110, 0, 0
'Mon Jun 12 12:12:58 +0000 2017', '"RT @FirstNightArt: How many companies told employees Labour vote may cost their job? #GE17 https://t.co/c555QsSJ7B via @skwawkbox"', 'DarrelIrvine6', 1100, 3098, 0, 0
'Mon Jun 12 12:12:58 +0000 2017', '"RT @YvetteCooperMP: TMay cant carry on as if election never happened. Need cross party commission to negotiate Brexit not Tory cabal https…"', 'MilsomChr', 112, 270, 0, 0
'Mon Jun 12 12:12:58 +0000 2017', '"RT @SamCoatesTimes: May seeking a governing majority with at least 2 opposing factions - 10 socially conservative DUPers &amp; 13 socially libe…"', 'LabourUnited', 1192, 2453, 0, 0
'Mon Jun 12 12:12:59 +0000 2017', '"RT @OwenJones84: David Davis urged Theresa May to hold her calamitous snap election. This man is in charge of Brexit negotiations. He must…"', 'NeLoNe79', 1198, 1997, 0, 0
'Mon Jun 12 12:12:59 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'Deepika098', 1, 1, 0, 0
'Mon Jun 12 12:12:59 +0000 2017', '"RT @StewartHosieSNP: The Tories... no mandate, no majority, no authority and now no clue of what #brexit might mean for jobs &amp; trade.  http…"', 'JohnnyDundee', 2050, 86, 0, 0
'Mon Jun 12 12:12:59 +0000 2017', '"Nicola Sturgeon says real questions over whether Theresa May can form govt given Queens Speech delay"', 'nickeardleybbc', 17533, 1453, 0, 0
'Mon Jun 12 12:12:59 +0000 2017', '"RT @GerryC76: Hundreds to gather in protest against Tory alliance with hard-lined DUP tonight https://t.co/eA75mAamy8 @PaulTyredagh81"', 'PaulCurlyd', 32, 115, 0, 0
'Mon Jun 12 12:12:59 +0000 2017', '"Long overdue. Get it done @jeremycorbyn @johnmcdonnellMP https://t.co/rwxSCuvvGN"', 'Patsyreformed', 788, 691, 0, 0
'Mon Jun 12 12:12:59 +0000 2017', '"RT @RichardLochhead: Dear .@theSNP. Lets take some time to understand why many voters including our own voted Tory.  Show were listening.…"', 'brucemcconachie', 472, 953, 0, 0
'Mon Jun 12 12:12:59 +0000 2017', '"RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…"', 'SusannahJEmery', 207, 685, 0, 0
'Mon Jun 12 12:12:59 +0000 2017', '"RT @Nezifah: Broke ass boi @torylanez  bet u wont come to my crib and put 35 racks on my kitchen floor ol broke ass https://t.co/wZwNGUMVA1"', 'beingbri_xo', 984, 898, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"RT @PCollinsTimes: ... might conceivably have taken more waverers from the Tories but I doubt they would have had the surge of novelty whic…"', 'ComplicatedGame', 179, 450, 0, 0
'Mon Jun 12 12:12:59 +0000 2017', '"Queens Speech delayed as government thrashes out policy plans in power talks after #GE2017 https://t.co/p4YrKWp72w https://t.co/lEqHu5JjJ6"', 'itvnews', 1692715, 1439, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"RT @rachshabi: Corbyn revived the Labour party by tacking left. Amazing how so many of those who got everything wrong still refuse to ackno…"', 'Puzzfy', 189, 304, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"@frankieboyle ......dup wont reveal their funders\n\nhttps://t.co/e9N8Uq1sgB"', 'suzyq14', 234, 201, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"RT @JohnHealey_MP: Tories claim housing is a priority but four days on still no housing minister. Labour would be setting up a new Housing…"', 'work_home_play', 312, 556, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"@Carlsonsports Make it in Bollywood to annoy the tories and ukippers cos they will not like being played by Asians.… https://t.co/Rif3kBuuJm"', 'joesoapple', 191, 202, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"RT @SkyNews: I dont see any clamour from my colleagues for a leadership election says Chairman of 1922 Committee, representin… "', 't_pressland', 261, 112, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"RT @lisa_alba: when you realise ALL that Jeremy Corbyn has surmounted, \nyou will appreciate the victory he has accomplished"', 'SlickTrick14', 50, 36, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"RT @OwenJones84: David Davis urged Theresa May to hold her calamitous snap election. This man is in charge of Brexit negotiations. He must…"', '46238', 87, 109, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"RT @CJCollingswood: Jeremy Corbyn vows to oust Theresa May with alternative Queens Speech #Marr #bbcsp #Peston https://t.co/fWutZN0wGt"', 'MajorEejit', 903, 788, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"RT @ElBe_Designer: @d1j1m1 @janemerrick23 @JamesMills1984 She cant resign due to Brexit. I think what we have here is electoral check… "', 'Kestrel7141', 485, 610, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"RT @jeremycorbyn: 30 years ago today Diane Abbott became an MP. As the first black woman MP she continues to inspire &amp; represent the… "', '__DanielOjo', 100, 122, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…"', 'TheGraveside', 2728, 2507, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"RT @JamesMelville: We should remember the tough week all those who visited a foodbank have had, and ask whether Theresa May could do i… "', 'cole_davesc66', 735, 594, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"RT @joe_zadeh: i hope next time theresa may is giving a speech the stone cold music suddenly comes on and corbyn runs out and starts debati…"', 'E_XOV', 5759, 865, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"RT @PeterStefanovi2: Theresa May appoints anti-LGBT justice secretary with appalling gay rights voting record during DUP talks https://t.co…"', 'LyndaMumshoes', 273, 269, 0, 0
'Mon Jun 12 12:13:00 +0000 2017', '"Why a Labour majority at the next election has become far easier, by @georgeeaton https://t.co/Rtx2pyqYYL https://t.co/PBw8PBjHxp"', 'NewStatesman', 145052, 3540, 0, 0
'Mon Jun 12 12:13:01 +0000 2017', '"RT @xtophercook: @benlauderdale @Samfr Do you think the poll move in May was smaller than others, Ben? Or Labour always at a higher level?"', 'LukeJensenJones', 39, 274, 0, 0
'Mon Jun 12 12:13:01 +0000 2017', '"RT @zach2302: Imagine having Jeremy Corbyn as ur dad itd be mad tbh he wouldnt tell you to clean ya room hed INSPIRE you to clean it"', 'kayleighbkl', 345, 194, 0, 0
'Mon Jun 12 12:13:01 +0000 2017', '"RT @LADFLEG: Angry Tory MP getting owned on Twitter. https://t.co/RbhehfkagL"', 'madadh', 886, 1726, 0, 0
'Mon Jun 12 12:13:01 +0000 2017', '"#NigelFarage🇬🇧The return of #SuperFarage must happen to defend &amp; ensure our #BREXIT🇬🇧! https://t.co/yGEkpEXt6X #BBC #SKY #UK #UKIP #EU #TORY"', 'EUVoteLeave23rd', 16591, 18248, 0, 0
